transaction_id,sender_id,receiver_id,amount_inr,date,method
T02766,P0099,P0336,7018.29,2026-04-25,BANK_TRANSFER
T02767,P0121,P0429,3544.35,2026-04-19,UPI
T02768,P0143,P0240,5238.51,2026-05-23,UPI
T02769,P0475,P0341,2408.73,2026-03-14,BANK_TRANSFER
T02770,P0288,P0257,3111.4,2026-07-27,BANK_TRANSFER
T02771,P0230,P0027,3088.1,2026-08-08,CARD
T02772,P0420,P0279,2003.67,2026-06-09,BANK_TRANSFER
T02773,P0002,P0381,3160.8,2026-06-05,UPI
T02774,P0499,P0236,1054.8,2026-04-05,UPI
T02775,P0128,P0112,2457.94,2026-01-21,BANK_TRANSFER
T02776,P0264,P0409,2898.94,2026-08-22,CARD
T02777,P0299,P0086,2966.26,2026-01-06,CARD
T02778,P0398,P0347,3001.3,2026-03-19,CARD
T02779,P0419,P0178,3465.42,2026-06-25,BANK_TRANSFER
T02780,P0204,P0317,5343.06,2026-04-02,CARD
T02781,P0268,P0276,7329.14,2026-04-16,CARD
T02782,P0017,P0225,2165.03,2026-02-27,CARD
T02783,P0345,P0308,1390.53,2026-01-14,UPI
T02784,P0097,P0351,1581.87,2026-02-12,CARD
T02785,P0145,P0116,2465.72,2026-05-10,CARD
T02786,P0041,P0289,2747.54,2026-08-10,BANK_TRANSFER
T02787,P0002,P0327,1966.49,2026-05-18,CARD
T02788,P0204,P0250,1290.92,2026-02-04,CARD
T02789,P0226,P0387,2527.8,2026-03-10,CARD
T02790,P0271,P0324,4209.68,2026-06-27,CARD
T02791,P0194,P0123,5860.7,2026-05-07,BANK_TRANSFER
T02792,P0192,P0426,2331.02,2026-01-20,BANK_TRANSFER
T02793,P0054,P0214,2616.52,2026-03-21,CARD
T02794,P0400,P0356,1734.79,2026-07-15,UPI
T02795,P0137,P0006,3550.52,2026-07-06,CARD
T02796,P0341,P0253,1846.89,2026-01-03,CARD
T02797,P0127,P0074,5758.9,2026-02-12,BANK_TRANSFER
T02798,P0218,P0230,872.45,2026-01-03,CARD
T02799,P0444,P0318,2730.65,2026-02-17,BANK_TRANSFER
T02800,P0061,P0238,4632.66,2026-02-01,BANK_TRANSFER
T02801,P0403,P0171,4217.79,2026-03-23,UPI
T02802,P0244,P0415,31395.72,2026-02-17,CARD
T02803,P0282,P0479,4816.68,2026-01-05,UPI
T02804,P0041,P0125,1630.69,2026-02-18,CARD
T02805,P0332,P0204,3373.24,2026-01-11,UPI
T02806,P0098,P0471,879.19,2026-05-13,UPI
T02807,P0445,P0473,3413.59,2026-02-16,UPI
T02808,P0152,P0047,1869.74,2026-08-23,BANK_TRANSFER
T02809,P0467,P0046,7572.76,2026-05-14,BANK_TRANSFER
T02810,P0187,P0154,2345.77,2026-06-03,UPI
T02811,P0491,P0127,3316.24,2026-04-11,BANK_TRANSFER
T02812,P0301,P0039,2189.77,2026-07-26,BANK_TRANSFER
T02813,P0382,P0318,14633.68,2026-02-12,CARD
T02814,P0211,P0208,2815.81,2026-04-01,CARD
T02815,P0101,P0196,15772.85,2026-04-08,CARD
T02816,P0211,P0367,6983.61,2026-05-17,BANK_TRANSFER
T02817,P0171,P0010,5354.29,2026-01-15,BANK_TRANSFER
T02818,P0135,P0107,4890.19,2026-06-06,BANK_TRANSFER
T02819,P0434,P0334,4989.23,2026-01-03,CARD
T02820,P0045,P0212,778.88,2026-06-08,BANK_TRANSFER
T02821,P0133,P0237,2912.87,2026-01-26,BANK_TRANSFER
T02822,P0334,P0223,7159.01,2026-07-28,CARD
T02823,P0400,P0348,3501.27,2026-08-16,CARD
T02824,P0321,P0051,1183.05,2026-04-09,UPI
T02825,P0159,P0408,3491.46,2026-06-05,BANK_TRANSFER
T02826,P0486,P0439,14232.51,2026-05-18,BANK_TRANSFER
T02827,P0141,P0395,9872.55,2026-02-22,BANK_TRANSFER
T02828,P0111,P0178,3464.75,2026-01-19,UPI
T02829,P0343,P0136,7794.39,2026-04-12,CARD
T02830,P0388,P0039,2715.67,2026-05-02,BANK_TRANSFER
T02831,P0481,P0107,931.6,2026-03-20,CARD
T02832,P0132,P0327,1737.89,2026-07-12,UPI
T02833,P0400,P0463,12712.12,2026-04-05,BANK_TRANSFER
T02834,P0044,P0026,2924.29,2026-01-10,CARD
T02835,P0336,P0299,2996.78,2026-02-28,UPI
T02836,P0220,P0393,2864.44,2026-05-25,UPI
T02837,P0495,P0265,16702.43,2026-05-25,BANK_TRANSFER
T02838,P0365,P0014,13369.98,2026-02-19,UPI
T02839,P0332,P0009,21483.15,2026-06-02,CARD
T02840,P0049,P0197,3205.95,2026-04-08,CARD
T02841,P0347,P0377,4612.38,2026-03-22,UPI
T02842,P0419,P0487,1082.13,2026-07-05,BANK_TRANSFER
T02843,P0299,P0113,11867.37,2026-03-28,CARD
T02844,P0220,P0185,1430.5,2026-08-24,UPI
T02845,P0057,P0356,4330.42,2026-03-23,BANK_TRANSFER
T02846,P0294,P0381,1513.47,2026-02-05,CARD
T02847,P0394,P0381,2273.12,2026-04-01,UPI
T02848,P0219,P0089,1863.46,2026-04-25,CARD
T02849,P0058,P0263,2238.81,2026-04-21,CARD
T02850,P0088,P0138,2365.4,2026-06-04,BANK_TRANSFER
T02851,P0253,P0293,2348.15,2026-02-16,BANK_TRANSFER
T02852,P0205,P0063,7091.61,2026-07-01,BANK_TRANSFER
T02853,P0318,P0415,1504.34,2026-02-04,BANK_TRANSFER
T02854,P0073,P0314,4343.49,2026-03-08,UPI
T02855,P0485,P0361,9646.66,2026-06-19,UPI
T02856,P0128,P0375,2414.97,2026-04-12,UPI
T02857,P0043,P0464,2050.14,2026-06-08,BANK_TRANSFER
T02858,P0222,P0086,3027.77,2026-08-24,UPI
T02859,P0368,P0160,9356.07,2026-06-23,CARD
T02860,P0012,P0395,4252.6,2026-05-23,CARD
T02861,P0015,P0295,2380.41,2026-05-04,BANK_TRANSFER
T02862,P0407,P0229,5362.05,2026-08-03,BANK_TRANSFER
T02863,P0282,P0085,1507.44,2026-03-03,CARD
T02864,P0334,P0066,6279.76,2026-05-10,BANK_TRANSFER
T02865,P0281,P0083,5048.7,2026-02-13,UPI
T02866,P0193,P0067,2846.24,2026-08-01,UPI
T02867,P0268,P0221,1861.49,2026-05-21,CARD
T02868,P0492,P0457,1791.23,2026-08-08,UPI
T02869,P0498,P0367,5585.08,2026-03-07,UPI
T02870,P0491,P0071,9732.09,2026-05-06,BANK_TRANSFER
T02871,P0103,P0232,2186.71,2026-04-13,CARD
T02872,P0383,P0041,5253.81,2026-03-11,BANK_TRANSFER
T02873,P0054,P0151,685.66,2026-06-05,CARD
T02874,P0399,P0249,2280.86,2026-05-16,BANK_TRANSFER
T02875,P0313,P0004,3551.6,2026-05-09,BANK_TRANSFER
T02876,P0145,P0357,1758.56,2026-02-15,BANK_TRANSFER
T02877,P0160,P0110,1721.23,2026-05-09,UPI
T02878,P0002,P0177,2134.05,2026-08-19,BANK_TRANSFER
T02879,P0342,P0375,4599.74,2026-01-13,CARD
T02880,P0165,P0094,3134.22,2026-06-07,UPI
T02881,P0297,P0127,607.54,2026-03-09,BANK_TRANSFER
T02882,P0428,P0138,667.43,2026-04-09,CARD
T02883,P0192,P0061,2240.62,2026-06-11,UPI
T02884,P0386,P0282,5250.87,2026-08-16,BANK_TRANSFER
T02885,P0473,P0415,404.23,2026-05-16,UPI
T02886,P0368,P0279,2441.13,2026-02-24,BANK_TRANSFER
T02887,P0343,P0231,2389.89,2026-01-14,BANK_TRANSFER
T02888,P0092,P0178,11055.36,2026-01-04,CARD
T02889,P0220,P0481,2675.74,2026-03-06,UPI
T02890,P0154,P0100,4946.28,2026-08-15,UPI
T02891,P0133,P0314,4076.55,2026-05-18,BANK_TRANSFER
T02892,P0085,P0145,662.19,2026-05-19,UPI
T02893,P0220,P0060,6731.58,2026-06-06,CARD
T02894,P0447,P0388,4325.65,2026-04-01,BANK_TRANSFER
T02895,P0385,P0218,5467.71,2026-03-24,UPI
T02896,P0441,P0287,84203.37,2026-01-17,UPI
T02897,P0011,P0371,687.26,2026-08-21,CARD
T02898,P0438,P0003,14468.91,2026-03-06,UPI
T02899,P0298,P0424,2892.98,2026-03-12,UPI
T02900,P0321,P0059,4581.87,2026-01-21,CARD
T02901,P0411,P0304,3510.77,2026-05-25,UPI
T02902,P0101,P0326,2593.1,2026-06-22,BANK_TRANSFER
T02903,P0252,P0290,2307.99,2026-02-07,UPI
T02904,P0374,P0081,4739.12,2026-08-28,CARD
T02905,P0067,P0301,1081.67,2026-01-06,BANK_TRANSFER
T02906,P0045,P0012,6637.32,2026-01-26,CARD
T02907,P0468,P0086,2609.84,2026-03-16,CARD
T02908,P0288,P0474,1474.31,2026-03-28,BANK_TRANSFER
T02909,P0429,P0238,2540.18,2026-04-11,CARD
T02910,P0354,P0415,9953.9,2026-05-07,UPI
T02911,P0221,P0405,2372.58,2026-01-08,UPI
T02912,P0431,P0088,4850.14,2026-05-02,CARD
T02913,P0003,P0439,2028.87,2026-08-16,CARD
T02914,P0017,P0007,6676.42,2026-04-16,CARD
T02915,P0054,P0252,6300.64,2026-02-26,BANK_TRANSFER
T02916,P0026,P0459,15976.71,2026-07-18,BANK_TRANSFER
T02917,P0076,P0151,3163.86,2026-07-01,CARD
T02918,P0262,P0457,6216.26,2026-06-27,CARD
T02919,P0083,P0490,3938.1,2026-01-18,BANK_TRANSFER
T02920,P0060,P0485,10267.07,2026-06-03,UPI
T02921,P0072,P0331,2048.65,2026-07-13,UPI
T02922,P0012,P0494,6607.79,2026-08-23,BANK_TRANSFER
T02923,P0296,P0144,3115.8,2026-02-04,BANK_TRANSFER
T02924,P0057,P0192,3458.7,2026-01-08,BANK_TRANSFER
T02925,P0152,P0427,3918.26,2026-08-08,BANK_TRANSFER
T02926,P0065,P0357,4455.04,2026-06-20,CARD
T02927,P0411,P0340,3317.67,2026-01-25,UPI
T02928,P0075,P0162,4323.28,2026-07-17,BANK_TRANSFER
T02929,P0267,P0354,12867.94,2026-04-09,UPI
T02930,P0358,P0070,8009.31,2026-08-18,CARD
T02931,P0219,P0322,7297.77,2026-08-03,BANK_TRANSFER
T02932,P0160,P0482,2528.97,2026-03-26,CARD
T02933,P0421,P0291,1787.56,2026-06-22,CARD
T02934,P0473,P0455,7818.44,2026-06-26,BANK_TRANSFER
T02935,P0042,P0404,7338.12,2026-05-15,CARD
T02936,P0446,P0336,11826.96,2026-08-02,UPI
T02937,P0240,P0046,2245.8,2026-02-24,CARD
T02938,P0361,P0382,3030.13,2026-01-08,BANK_TRANSFER
T02939,P0097,P0113,980.84,2026-07-27,UPI
T02940,P0463,P0179,2659.84,2026-03-04,CARD
T02941,P0478,P0241,8080.88,2026-03-07,BANK_TRANSFER
T02942,P0006,P0491,2506.9,2026-06-25,CARD
T02943,P0045,P0191,6077.71,2026-06-18,CARD
T02944,P0477,P0279,3126.28,2026-07-14,UPI
T02945,P0419,P0476,4718.5,2026-02-22,CARD
T02946,P0140,P0342,1453.67,2026-04-18,BANK_TRANSFER
T02947,P0029,P0193,3897.8,2026-02-03,BANK_TRANSFER
T02948,P0156,P0075,332.65,2026-02-04,CARD
T02949,P0268,P0390,3135.31,2026-06-20,BANK_TRANSFER
T02950,P0306,P0364,987.94,2026-02-20,UPI
T02951,P0372,P0364,9554.77,2026-07-11,CARD
T02952,P0298,P0172,6781.31,2026-02-16,UPI
T02953,P0120,P0202,5288.75,2026-07-14,BANK_TRANSFER
T02954,P0281,P0062,12293.24,2026-05-08,UPI
T02955,P0112,P0404,1704.23,2026-08-09,UPI
T02956,P0392,P0382,14733.67,2026-01-23,UPI
T02957,P0291,P0280,7675.23,2026-01-04,UPI
T02958,P0003,P0460,3013.19,2026-07-08,CARD
T02959,P0085,P0093,9031.7,2026-05-27,BANK_TRANSFER
T02960,P0121,P0082,1502.62,2026-07-12,BANK_TRANSFER
T02961,P0495,P0471,1882.56,2026-06-03,CARD
T02962,P0264,P0312,2237.53,2026-02-21,CARD
T02963,P0250,P0257,2384.67,2026-06-28,BANK_TRANSFER
T02964,P0034,P0231,1563.61,2026-02-12,BANK_TRANSFER
T02965,P0447,P0123,9686.29,2026-07-19,CARD
T02966,P0463,P0405,2959.92,2026-01-21,UPI
T02967,P0139,P0188,4827.11,2026-05-18,CARD
T02968,P0105,P0015,2307.04,2026-05-20,BANK_TRANSFER
T02969,P0026,P0269,848.54,2026-01-20,UPI
T02970,P0018,P0490,4519.0,2026-01-14,CARD
T02971,P0167,P0206,788.55,2026-02-20,CARD
T02972,P0360,P0111,3446.43,2026-04-07,UPI
T02973,P0204,P0241,1218.47,2026-03-13,BANK_TRANSFER
T02974,P0148,P0009,17851.11,2026-04-23,UPI
T02975,P0229,P0178,7548.39,2026-01-11,CARD
T02976,P0420,P0295,3962.39,2026-01-21,BANK_TRANSFER
T02977,P0143,P0011,10006.25,2026-02-02,BANK_TRANSFER
T02978,P0230,P0057,1850.01,2026-01-19,UPI
T02979,P0227,P0320,5623.92,2026-07-12,UPI
T02980,P0010,P0412,4272.05,2026-06-20,UPI
T02981,P0425,P0430,4497.23,2026-01-18,BANK_TRANSFER
T02982,P0169,P0111,10075.71,2026-08-10,CARD
T02983,P0140,P0182,6541.97,2026-06-23,CARD
T02984,P0101,P0305,4586.99,2026-04-03,CARD
T02985,P0187,P0445,968.83,2026-07-13,CARD
T02986,P0368,P0171,1689.12,2026-05-19,UPI
T02987,P0131,P0471,3300.51,2026-08-17,UPI
T02988,P0407,P0076,3923.34,2026-07-17,CARD
T02989,P0264,P0375,1474.15,2026-02-01,BANK_TRANSFER
T02990,P0322,P0473,25067.85,2026-07-23,CARD
T02991,P0344,P0123,12247.97,2026-03-02,UPI
T02992,P0307,P0238,5894.03,2026-01-21,UPI
T02993,P0012,P0252,3856.94,2026-02-15,CARD
T02994,P0217,P0066,3072.46,2026-04-23,UPI
T02995,P0168,P0172,1700.14,2026-02-03,CARD
T02996,P0380,P0367,3873.77,2026-02-06,CARD
T02997,P0226,P0238,4474.73,2026-07-04,BANK_TRANSFER
T02998,P0436,P0049,1348.29,2026-01-15,CARD
T02999,P0441,P0137,4756.85,2026-05-05,BANK_TRANSFER
T03000,P0200,P0240,3215.68,2026-07-26,CARD
