cdr_id,caller_id,receiver_id,timestamp,duration_seconds
C03319,P0277,P0268,2026-01-20 18:18,231
C03320,P0263,P0290,2026-02-07 14:02,675
C03321,P0120,P0121,2026-02-22 20:39,134
C03322,P0125,P0105,2026-02-01 20:12,671
C03323,P0468,P0462,2026-03-02 20:11,515
C03324,P0328,P0338,2026-07-20 05:49,363
C03325,P0165,P0185,2026-07-03 18:16,210
C03326,P0321,P0422,2026-04-20 21:01,492
C03327,P0157,P0065,2026-05-21 20:54,324
C03328,P0328,P0344,2026-03-17 23:12,573
C03329,P0170,P0194,2026-04-08 08:13,987
C03330,P0425,P0428,2026-05-24 01:32,910
C03331,P0186,P0416,2026-05-06 09:15,1171
C03332,P0459,P0486,2026-06-11 00:28,570
C03333,P0037,P0023,2026-03-25 17:40,1091
C03334,P0192,P0312,2026-05-16 20:55,36
C03335,P0339,P0328,2026-05-11 06:20,216
C03336,P0241,P0208,2026-06-02 08:29,275
C03337,P0268,P0104,2026-01-02 18:51,716
C03338,P0433,P0430,2026-04-09 09:47,843
C03339,P0428,P0429,2026-05-15 00:26,238
C03340,P0028,P0038,2026-01-03 08:39,921
C03341,P0042,P0014,2026-04-26 16:16,937
C03342,P0331,P0323,2026-07-14 23:20,20
C03343,P0085,P0097,2026-07-01 21:06,807
C03344,P0217,P0237,2026-03-07 09:44,444
C03345,P0189,P0313,2026-07-19 16:20,58
C03346,P0475,P0143,2026-06-25 00:41,706
C03347,P0210,P0439,2026-04-16 10:19,113
C03348,P0212,P0236,2026-07-03 15:53,1119
C03349,P0279,P0258,2026-05-02 04:21,134
C03350,P0350,P0440,2026-04-18 10:55,1024
C03351,P0149,P0125,2026-05-17 02:40,862
C03352,P0128,P0265,2026-05-19 07:48,853
C03353,P0445,P0027,2026-07-07 10:32,738
C03354,P0052,P0100,2026-02-28 04:28,1144
C03355,P0472,P0456,2026-04-01 09:41,1051
C03356,P0076,P0465,2026-08-15 11:33,790
C03357,P0025,P0457,2026-04-13 10:26,320
C03358,P0198,P0178,2026-04-09 09:43,596
C03359,P0467,P0476,2026-07-24 23:45,520
C03360,P0405,P0444,2026-03-07 07:23,920
C03361,P0081,P0096,2026-01-15 07:53,274
C03362,P0155,P0144,2026-06-15 14:56,896
C03363,P0309,P0325,2026-04-13 14:34,661
C03364,P0440,P0436,2026-08-27 15:16,1035
C03365,P0440,P0192,2026-05-22 09:41,510
C03366,P0430,P0258,2026-06-05 18:22,409
C03367,P0367,P0352,2026-04-16 12:29,879
C03368,P0202,P0217,2026-03-01 15:26,976
C03369,P0239,P0229,2026-06-07 09:05,175
C03370,P0400,P0364,2026-04-02 19:37,139
C03371,P0330,P0368,2026-01-19 08:47,88
C03372,P0191,P0204,2026-06-24 16:09,515
C03373,P0370,P0135,2026-06-08 16:51,703
C03374,P0324,P0316,2026-06-06 06:55,286
C03375,P0221,P0017,2026-01-28 01:16,975
C03376,P0498,P0456,2026-02-02 23:15,650
C03377,P0277,P0255,2026-02-20 22:48,1047
C03378,P0321,P0306,2026-02-18 03:43,671
C03379,P0368,P0376,2026-07-03 09:46,647
C03380,P0306,P0333,2026-07-17 15:42,20
C03381,P0397,P0388,2026-07-13 21:41,805
C03382,P0146,P0140,2026-01-24 11:45,292
C03383,P0289,P0288,2026-06-01 16:41,158
C03384,P0145,P0115,2026-04-01 23:11,1196
C03385,P0378,P0369,2026-01-11 08:53,1005
C03386,P0485,P0478,2026-03-05 02:16,132
C03387,P0156,P0185,2026-07-13 01:19,1012
C03388,P0164,P0186,2026-02-09 14:46,1044
C03389,P0230,P0220,2026-05-27 04:00,404
C03390,P0219,P0207,2026-01-24 21:10,482
C03391,P0247,P0331,2026-04-27 11:05,1120
C03392,P0350,P0359,2026-07-14 09:59,1037
C03393,P0064,P0056,2026-04-12 02:32,404
C03394,P0283,P0274,2026-04-09 13:49,671
C03395,P0073,P0064,2026-06-21 05:44,263
C03396,P0471,P0472,2026-01-26 18:33,641
C03397,P0061,P0086,2026-07-11 11:51,1082
C03398,P0499,P0444,2026-02-13 14:22,384
C03399,P0157,P0188,2026-04-10 17:48,1191
C03400,P0047,P0004,2026-04-18 02:52,548
C03401,P0097,P0133,2026-03-23 19:52,374
C03402,P0107,P0145,2026-06-19 14:47,515
C03403,P0434,P0027,2026-02-06 02:32,663
C03404,P0169,P0156,2026-02-10 23:25,200
C03405,P0072,P0092,2026-06-12 06:54,130
C03406,P0165,P0115,2026-01-07 01:51,649
C03407,P0379,P0385,2026-02-22 22:06,117
C03408,P0324,P0340,2026-05-22 10:20,955
C03409,P0316,P0348,2026-05-11 09:07,1163
C03410,P0095,P0306,2026-02-05 13:39,566
C03411,P0027,P0020,2026-02-20 23:51,230
C03412,P0095,P0098,2026-07-21 12:44,211
C03413,P0441,P0409,2026-03-22 08:08,272
C03414,P0127,P0133,2026-03-05 21:05,1042
C03415,P0311,P0342,2026-07-27 19:36,801
C03416,P0016,P0271,2026-04-21 08:31,1193
C03417,P0363,P0045,2026-01-01 11:36,491
C03418,P0282,P0259,2026-03-18 20:29,120
C03419,P0110,P0102,2026-01-21 21:29,567
C03420,P0482,P0498,2026-03-09 06:35,968
C03421,P0075,P0313,2026-06-03 09:21,401
C03422,P0416,P0023,2026-06-22 16:56,67
C03423,P0141,P0134,2026-07-01 12:02,609
C03424,P0112,P0117,2026-01-14 11:54,635
C03425,P0135,P0231,2026-07-23 19:21,105
C03426,P0017,P0006,2026-06-14 12:44,551
C03427,P0075,P0072,2026-06-14 04:14,1074
C03428,P0433,P0429,2026-07-12 13:44,506
C03429,P0343,P0304,2026-07-21 04:56,302
C03430,P0012,P0453,2026-02-04 23:55,416
C03431,P0018,P0031,2026-05-22 14:57,183
C03432,P0316,P0008,2026-04-17 00:13,694
C03433,P0234,P0238,2026-06-24 07:35,365
C03434,P0292,P0149,2026-05-03 18:45,269
C03435,P0497,P0454,2026-06-08 09:28,282
C03436,P0473,P0456,2026-07-16 06:40,135
C03437,P0170,P0374,2026-04-05 21:46,826
C03438,P0417,P0433,2026-07-27 20:33,867
C03439,P0170,P0195,2026-03-19 05:23,1115
C03440,P0134,P0111,2026-01-25 03:33,467
C03441,P0264,P0253,2026-07-17 16:21,894
C03442,P0244,P0228,2026-08-14 20:31,1048
C03443,P0318,P0321,2026-04-16 08:46,594
C03444,P0481,P0472,2026-03-03 07:22,430
C03445,P0371,P0373,2026-06-20 20:10,1050
C03446,P0368,P0385,2026-08-09 02:43,151
C03447,P0234,P0225,2026-03-14 14:20,266
C03448,P0334,P0061,2026-08-14 08:21,478
C03449,P0323,P0321,2026-02-25 11:49,912
C03450,P0090,P0076,2026-08-17 19:27,506
C03451,P0005,P0468,2026-01-19 06:22,1052
C03452,P0032,P0428,2026-02-13 06:53,97
C03453,P0287,P0281,2026-03-06 08:09,278
C03454,P0448,P0414,2026-05-25 21:38,362
C03455,P0336,P0304,2026-05-14 20:44,120
C03456,P0412,P0325,2026-01-09 00:50,437
C03457,P0236,P0201,2026-02-27 10:55,468
C03458,P0174,P0184,2026-07-13 23:31,233
C03459,P0168,P0134,2026-05-14 00:22,521
C03460,P0303,P0340,2026-07-16 08:59,845
C03461,P0132,P0109,2026-01-21 10:47,442
C03462,P0240,P0237,2026-02-04 19:44,333
C03463,P0277,P0279,2026-03-26 16:23,107
C03464,P0073,P0071,2026-04-18 07:55,60
C03465,P0372,P0371,2026-03-03 05:24,393
C03466,P0189,P0174,2026-07-16 20:32,566
C03467,P0301,P0329,2026-01-27 15:53,723
C03468,P0495,P0487,2026-02-20 16:04,954
C03469,P0255,P0260,2026-05-10 03:50,648
C03470,P0122,P0114,2026-02-14 08:39,1128
C03471,P0184,P0200,2026-06-22 18:30,577
C03472,P0323,P0325,2026-06-19 01:30,58
C03473,P0247,P0240,2026-05-21 22:13,646
C03474,P0335,P0331,2026-08-04 10:55,860
C03475,P0090,P0487,2026-03-24 00:53,564
C03476,P0440,P0460,2026-01-16 12:44,513
C03477,P0073,P0064,2026-06-19 14:29,275
C03478,P0340,P0025,2026-02-04 10:41,536
C03479,P0200,P0169,2026-05-08 21:04,557
C03480,P0359,P0362,2026-06-12 14:32,709
C03481,P0065,P0072,2026-05-21 23:40,1019
C03482,P0335,P0322,2026-06-15 06:39,663
C03483,P0135,P0124,2026-06-12 17:01,724
C03484,P0470,P0482,2026-06-17 03:41,857
C03485,P0134,P0150,2026-05-21 20:07,416
C03486,P0164,P0198,2026-05-15 00:19,57
C03487,P0226,P0238,2026-08-21 22:06,541
C03488,P0253,P0343,2026-08-24 22:15,615
C03489,P0296,P0271,2026-06-02 16:45,463
C03490,P0224,P0246,2026-07-02 03:29,72
C03491,P0307,P0302,2026-02-15 11:39,83
C03492,P0049,P0007,2026-08-24 01:24,962
C03493,P0237,P0203,2026-08-18 13:44,384
C03494,P0161,P0349,2026-02-13 22:09,244
C03495,P0187,P0297,2026-04-22 17:49,888
C03496,P0173,P0163,2026-07-16 07:23,749
C03497,P0477,P0453,2026-08-02 14:08,292
C03498,P0168,P0200,2026-02-07 07:51,727
C03499,P0386,P0100,2026-01-03 08:12,116
C03500,P0211,P0232,2026-05-20 07:27,849
C03501,P0473,P0116,2026-06-16 22:49,1182
C03502,P0095,P0068,2026-01-07 22:49,42
C03503,P0394,P0397,2026-04-26 11:49,914
C03504,P0288,P0417,2026-03-13 00:32,376
C03505,P0176,P0093,2026-07-08 23:30,561
C03506,P0060,P0083,2026-07-14 18:06,201
C03507,P0345,P0066,2026-04-26 05:04,560
C03508,P0121,P0111,2026-07-03 03:37,1021
C03509,P0280,P0291,2026-03-27 10:51,646
C03510,P0279,P0267,2026-05-13 11:44,459
C03511,P0268,P0269,2026-02-04 16:06,1110
C03512,P0256,P0264,2026-07-15 06:32,57
C03513,P0104,P0114,2026-02-23 18:13,930
C03514,P0370,P0220,2026-05-25 03:34,592
C03515,P0481,P0042,2026-05-13 21:08,359
C03516,P0067,P0093,2026-04-07 07:20,566
C03517,P0461,P0050,2026-02-06 14:10,1129
C03518,P0301,P0313,2026-01-17 15:56,828
C03519,P0240,P0465,2026-08-02 23:36,41
C03520,P0339,P0341,2026-08-14 03:34,505
C03521,P0194,P0074,2026-06-01 15:26,1008
C03522,P0091,P0077,2026-03-04 15:09,105
C03523,P0434,P0426,2026-01-22 09:06,1046
C03524,P0465,P0453,2026-04-27 21:10,812
C03525,P0336,P0169,2026-07-09 19:27,976
C03526,P0490,P0456,2026-07-02 10:45,492
C03527,P0025,P0017,2026-01-19 23:45,1016
C03528,P0170,P0159,2026-06-27 21:07,942
C03529,P0086,P0055,2026-06-18 18:06,404
C03530,P0410,P0438,2026-07-15 00:29,587
C03531,P0266,P0255,2026-04-21 12:46,303
C03532,P0175,P0488,2026-03-13 00:08,376
C03533,P0498,P0499,2026-01-18 22:32,952
C03534,P0233,P0201,2026-03-28 19:14,427
C03535,P0189,P0280,2026-04-25 16:52,630
C03536,P0491,P0456,2026-01-14 11:28,510
C03537,P0168,P0436,2026-02-16 09:21,539
C03538,P0200,P0195,2026-06-04 00:56,353
C03539,P0156,P0025,2026-02-05 17:15,407
C03540,P0274,P0283,2026-08-19 18:00,471
C03541,P0480,P0457,2026-08-16 02:54,1015
C03542,P0153,P0173,2026-07-17 14:58,136
C03543,P0156,P0038,2026-03-09 22:24,29
C03544,P0317,P0335,2026-04-25 20:40,1157
C03545,P0166,P0179,2026-07-18 08:07,1161
C03546,P0330,P0343,2026-07-28 01:00,814
C03547,P0221,P0242,2026-08-22 20:42,497
C03548,P0328,P0391,2026-08-25 07:02,486
C03549,P0238,P0227,2026-08-11 15:57,560
C03550,P0175,P0060,2026-01-10 17:17,1112
C03551,P0301,P0156,2026-08-24 06:53,259
C03552,P0275,P0252,2026-06-28 09:10,1010
C03553,P0500,P0488,2026-06-27 18:45,632
C03554,P0212,P0426,2026-02-04 03:03,1011
C03555,P0295,P0243,2026-07-10 14:23,613
C03556,P0277,P0272,2026-08-05 16:36,953
C03557,P0344,P0337,2026-04-10 16:21,569
C03558,P0349,P0013,2026-04-19 00:38,1059
C03559,P0334,P0323,2026-07-01 13:24,392
C03560,P0489,P0333,2026-07-03 06:33,290
C03561,P0401,P0281,2026-08-02 19:49,926
C03562,P0456,P0234,2026-08-20 11:29,103
C03563,P0106,P0292,2026-07-05 12:14,1037
C03564,P0148,P0149,2026-08-03 21:50,194
C03565,P0399,P0366,2026-06-04 04:35,879
C03566,P0027,P0035,2026-03-10 06:10,494
C03567,P0154,P0160,2026-04-20 18:59,490
C03568,P0302,P0326,2026-01-27 12:36,549
C03569,P0026,P0040,2026-06-21 04:12,718
C03570,P0321,P0350,2026-03-20 09:05,299
C03571,P0181,P0196,2026-01-02 12:55,562
C03572,P0422,P0419,2026-08-25 10:15,238
C03573,P0491,P0499,2026-01-09 05:23,736
C03574,P0464,P0074,2026-01-11 07:28,860
C03575,P0155,P0497,2026-03-12 10:51,81
C03576,P0336,P0334,2026-08-18 12:01,389
C03577,P0459,P0461,2026-02-08 02:58,1004
C03578,P0090,P0096,2026-06-18 12:26,447
C03579,P0398,P0296,2026-03-18 15:36,1094
C03580,P0082,P0471,2026-08-07 22:04,535
C03581,P0413,P0159,2026-06-26 13:11,1200
C03582,P0243,P0469,2026-07-10 09:07,894
C03583,P0199,P0162,2026-01-16 00:01,683
C03584,P0012,P0034,2026-08-10 10:43,182
C03585,P0010,P0044,2026-03-24 22:41,27
C03586,P0374,P0370,2026-06-09 02:25,584
C03587,P0459,P0493,2026-02-02 08:25,870
C03588,P0371,P0392,2026-01-25 03:22,370
C03589,P0479,P0467,2026-05-06 01:14,835
C03590,P0450,P0422,2026-05-24 17:59,406
C03591,P0474,P0483,2026-08-05 07:44,1157
C03592,P0446,P0442,2026-01-14 01:50,200
C03593,P0172,P0229,2026-03-08 04:25,1014
C03594,P0422,P0433,2026-02-20 20:29,34
C03595,P0047,P0007,2026-07-16 19:54,1009
C03596,P0040,P0009,2026-06-03 18:08,114
C03597,P0410,P0436,2026-06-05 07:14,325
C03598,P0231,P0431,2026-01-27 08:36,424
C03599,P0300,P0175,2026-03-19 03:21,1116
C03600,P0324,P0466,2026-06-11 03:04,899
C03601,P0411,P0310,2026-08-03 09:38,357
C03602,P0463,P0404,2026-08-11 14:19,246
C03603,P0494,P0159,2026-03-10 17:51,977
C03604,P0299,P0211,2026-03-13 04:22,183
C03605,P0416,P0445,2026-02-06 09:41,1197
C03606,P0496,P0406,2026-08-24 14:15,909
C03607,P0381,P0361,2026-05-10 06:40,646
C03608,P0270,P0290,2026-08-17 15:10,790
C03609,P0072,P0076,2026-05-08 16:55,108
C03610,P0315,P0469,2026-01-25 07:17,1113
C03611,P0209,P0219,2026-08-19 13:03,82
C03612,P0291,P0147,2026-01-20 02:26,745
C03613,P0377,P0359,2026-05-06 12:24,303
C03614,P0239,P0210,2026-01-08 13:50,492
C03615,P0096,P0068,2026-01-04 21:21,323
C03616,P0096,P0058,2026-08-06 05:25,656
C03617,P0133,P0252,2026-06-14 18:50,46
C03618,P0325,P0034,2026-05-05 19:51,476
C03619,P0290,P0284,2026-05-15 09:10,343
C03620,P0199,P0192,2026-06-20 13:43,870
C03621,P0247,P0404,2026-08-26 02:22,530
C03622,P0011,P0405,2026-03-06 13:49,354
C03623,P0239,P0374,2026-04-13 10:00,107
C03624,P0139,P0137,2026-01-19 01:45,133
C03625,P0377,P0355,2026-05-10 04:28,1050
C03626,P0271,P0267,2026-01-23 09:11,529
C03627,P0482,P0489,2026-03-24 22:47,145
C03628,P0227,P0487,2026-06-26 08:36,480
C03629,P0215,P0244,2026-07-19 00:17,674
C03630,P0379,P0399,2026-03-26 22:22,377
C03631,P0445,P0415,2026-06-15 06:15,1066
C03632,P0166,P0152,2026-08-08 08:21,529
C03633,P0154,P0162,2026-04-14 09:06,386
C03634,P0367,P0352,2026-06-07 22:52,959
C03635,P0165,P0173,2026-01-11 02:25,118
C03636,P0121,P0107,2026-01-16 22:05,768
C03637,P0167,P0274,2026-08-02 18:17,127
C03638,P0142,P0144,2026-05-11 12:19,165
C03639,P0461,P0474,2026-06-28 02:08,676
C03640,P0032,P0050,2026-02-19 02:54,530
C03641,P0376,P0499,2026-06-01 11:45,477
C03642,P0159,P0313,2026-05-25 02:39,983
C03643,P0399,P0371,2026-06-16 03:57,823
C03644,P0162,P0183,2026-03-09 13:15,55
C03645,P0221,P0062,2026-07-05 02:42,1118
C03646,P0316,P0321,2026-03-01 00:29,912
C03647,P0161,P0022,2026-05-05 01:20,1171
C03648,P0423,P0443,2026-07-20 14:29,178
C03649,P0195,P0178,2026-01-17 01:47,97
C03650,P0069,P0099,2026-07-24 03:54,122
C03651,P0308,P0077,2026-08-27 16:33,1045
C03652,P0439,P0414,2026-01-09 12:42,254
C03653,P0186,P0184,2026-02-14 16:30,1117
C03654,P0046,P0271,2026-06-14 19:02,737
C03655,P0475,P0472,2026-07-25 17:34,348
C03656,P0134,P0103,2026-01-16 04:45,1019
C03657,P0047,P0041,2026-02-22 21:55,614
C03658,P0180,P0164,2026-06-14 09:01,974
C03659,P0035,P0015,2026-01-25 12:38,928
C03660,P0267,P0390,2026-06-04 20:16,729
C03661,P0312,P0281,2026-04-14 14:57,182
C03662,P0367,P0387,2026-01-14 12:33,1074
C03663,P0231,P0191,2026-02-28 17:21,1026
C03664,P0044,P0218,2026-05-12 13:02,739
C03665,P0276,P0264,2026-05-08 02:32,119
C03666,P0336,P0225,2026-04-19 04:01,86
C03667,P0423,P0428,2026-06-25 06:15,981
C03668,P0366,P0352,2026-04-04 12:31,1161
C03669,P0461,P0477,2026-02-12 09:35,1004
C03670,P0007,P0010,2026-05-22 01:08,787
C03671,P0149,P0173,2026-06-01 21:03,720
C03672,P0033,P0048,2026-01-22 18:37,1147
C03673,P0291,P0434,2026-08-13 20:29,505
C03674,P0359,P0370,2026-07-04 12:13,47
C03675,P0216,P0234,2026-04-25 21:03,76
C03676,P0069,P0065,2026-06-06 19:19,482
C03677,P0252,P0355,2026-05-04 14:36,1179
C03678,P0212,P0161,2026-05-14 12:09,1068
C03679,P0173,P0157,2026-07-06 04:21,337
C03680,P0291,P0276,2026-01-01 05:08,531
C03681,P0169,P0153,2026-06-13 23:29,944
C03682,P0500,P0489,2026-02-06 11:05,775
C03683,P0017,P0007,2026-03-25 16:56,44
C03684,P0326,P0328,2026-01-23 17:51,255
C03685,P0112,P0297,2026-03-16 16:35,621
C03686,P0249,P0326,2026-01-19 17:24,416
C03687,P0259,P0281,2026-07-20 10:53,1149
C03688,P0439,P0440,2026-05-10 09:09,50
C03689,P0245,P0236,2026-03-09 17:34,824
C03690,P0066,P0080,2026-04-15 02:19,771
C03691,P0058,P0085,2026-01-23 04:24,799
C03692,P0067,P0058,2026-04-22 18:26,33
C03693,P0017,P0030,2026-02-28 16:36,274
C03694,P0418,P0298,2026-03-24 10:54,794
C03695,P0347,P0307,2026-03-10 23:31,858
C03696,P0169,P0155,2026-01-08 08:05,595
C03697,P0084,P0057,2026-02-28 17:40,232
C03698,P0256,P0295,2026-04-06 10:40,257
C03699,P0493,P0451,2026-05-10 14:02,1048
C03700,P0037,P0048,2026-05-26 01:51,811
C03701,P0243,P0233,2026-08-17 06:04,64
C03702,P0223,P0249,2026-07-09 10:30,276
C03703,P0079,P0235,2026-06-22 15:38,570
C03704,P0233,P0372,2026-05-01 07:13,941
C03705,P0491,P0488,2026-08-01 19:14,525
C03706,P0176,P0198,2026-05-03 05:52,848
C03707,P0037,P0003,2026-07-01 07:10,893
C03708,P0231,P0180,2026-04-03 22:41,1159
C03709,P0376,P0366,2026-02-22 01:05,74
C03710,P0309,P0208,2026-06-10 13:50,213
C03711,P0176,P0153,2026-07-10 00:03,595
C03712,P0426,P0430,2026-05-18 12:49,1082
C03713,P0417,P0434,2026-02-15 00:57,524
C03714,P0052,P0054,2026-08-26 14:00,167
C03715,P0192,P0181,2026-06-19 09:38,424
C03716,P0418,P0479,2026-01-15 16:06,246
C03717,P0038,P0227,2026-02-19 22:48,886
C03718,P0019,P0143,2026-01-06 02:17,606
C03719,P0272,P0288,2026-07-15 08:14,495
C03720,P0420,P0443,2026-07-23 10:23,351
C03721,P0081,P0100,2026-01-27 06:46,499
C03722,P0049,P0004,2026-05-20 22:51,388
C03723,P0323,P0314,2026-07-23 03:47,998
C03724,P0366,P0357,2026-08-07 18:55,641
C03725,P0356,P0468,2026-03-09 16:31,331
C03726,P0101,P0406,2026-06-28 16:24,694
C03727,P0125,P0428,2026-03-28 15:42,814
C03728,P0067,P0095,2026-02-08 08:36,431
C03729,P0459,P0392,2026-08-20 12:28,88
C03730,P0274,P0286,2026-02-16 07:52,674
C03731,P0108,P0146,2026-02-13 04:21,70
C03732,P0486,P0490,2026-04-12 08:25,639
C03733,P0485,P0495,2026-08-01 03:18,691
C03734,P0015,P0039,2026-04-09 21:08,993
C03735,P0097,P0085,2026-07-13 23:37,329
C03736,P0139,P0142,2026-01-11 00:39,375
C03737,P0001,P0004,2026-02-26 03:42,133
C03738,P0278,P0255,2026-07-03 18:29,414
C03739,P0250,P0248,2026-02-05 02:54,493
C03740,P0433,P0409,2026-04-17 09:42,788
C03741,P0320,P0027,2026-07-16 04:12,466
C03742,P0243,P0217,2026-02-16 21:56,974
C03743,P0126,P0322,2026-07-28 11:20,878
C03744,P0109,P0105,2026-03-05 00:26,456
C03745,P0270,P0373,2026-07-27 09:07,1004
C03746,P0152,P0160,2026-04-14 08:48,258
C03747,P0339,P0316,2026-07-17 06:20,155
C03748,P0378,P0368,2026-01-27 07:09,481
C03749,P0342,P0035,2026-04-22 05:21,306
C03750,P0274,P0077,2026-07-26 14:58,228
C03751,P0466,P0480,2026-05-20 19:36,677
C03752,P0085,P0480,2026-03-11 05:58,868
C03753,P0133,P0155,2026-05-25 07:51,899
C03754,P0374,P0278,2026-07-17 03:55,257
C03755,P0165,P0153,2026-07-09 00:38,1084
C03756,P0432,P0431,2026-02-27 10:20,732
C03757,P0050,P0041,2026-07-23 05:49,1006
C03758,P0454,P0461,2026-06-19 03:44,331
C03759,P0225,P0216,2026-08-06 03:26,385
C03760,P0495,P0204,2026-07-24 00:13,318
C03761,P0420,P0405,2026-01-06 19:20,725
C03762,P0487,P0482,2026-08-25 07:46,952
C03763,P0408,P0293,2026-04-20 11:31,666
C03764,P0035,P0289,2026-03-09 23:28,571
C03765,P0055,P0081,2026-04-13 14:00,467
C03766,P0310,P0323,2026-07-21 14:55,902
C03767,P0124,P0136,2026-05-24 05:13,445
C03768,P0035,P0003,2026-06-13 07:02,1060
C03769,P0461,P0491,2026-05-21 17:08,1067
C03770,P0108,P0103,2026-08-22 22:33,1094
C03771,P0141,P0129,2026-04-23 13:22,615
C03772,P0112,P0101,2026-08-05 00:04,939
C03773,P0282,P0152,2026-03-18 15:16,162
C03774,P0132,P0140,2026-07-25 06:40,830
C03775,P0140,P0147,2026-06-12 10:05,59
C03776,P0256,P0253,2026-02-20 09:44,1121
C03777,P0364,P0066,2026-03-14 05:13,117
C03778,P0301,P0329,2026-03-05 07:20,98
C03779,P0415,P0401,2026-04-22 08:43,311
C03780,P0328,P0141,2026-04-15 10:51,439
C03781,P0350,P0337,2026-03-28 17:01,249
C03782,P0364,P0203,2026-04-04 13:53,893
C03783,P0431,P0447,2026-05-01 07:13,22
C03784,P0217,P0205,2026-01-13 03:27,820
C03785,P0351,P0352,2026-05-10 23:21,1151
C03786,P0297,P0292,2026-02-16 13:19,312
C03787,P0345,P0311,2026-01-19 04:18,216
C03788,P0021,P0002,2026-07-20 18:45,871
C03789,P0158,P0172,2026-03-23 10:23,347
C03790,P0109,P0143,2026-01-11 16:53,1142
C03791,P0392,P0379,2026-05-08 11:58,575
C03792,P0489,P0359,2026-05-16 12:11,716
C03793,P0347,P0102,2026-06-02 03:05,257
C03794,P0398,P0082,2026-06-11 16:43,911
C03795,P0238,P0229,2026-03-13 01:14,188
C03796,P0142,P0273,2026-01-08 00:16,754
C03797,P0274,P0457,2026-01-23 18:30,261
C03798,P0222,P0035,2026-05-27 04:11,470
C03799,P0295,P0300,2026-05-22 23:23,390
C03800,P0287,P0277,2026-08-11 14:31,200
C03801,P0179,P0188,2026-04-01 22:19,698
C03802,P0129,P0117,2026-06-25 21:06,199
C03803,P0001,P0282,2026-06-17 18:29,99
C03804,P0056,P0450,2026-06-22 05:11,258
C03805,P0104,P0195,2026-07-02 00:58,1072
C03806,P0378,P0394,2026-02-05 21:32,1077
C03807,P0151,P0194,2026-08-09 12:57,236
C03808,P0383,P0127,2026-08-19 19:08,975
C03809,P0295,P0276,2026-01-26 07:13,1086
C03810,P0434,P0444,2026-06-27 04:32,768
C03811,P0494,P0484,2026-07-17 20:06,1138
C03812,P0133,P0398,2026-04-19 14:25,517
C03813,P0451,P0492,2026-01-16 07:31,602
C03814,P0497,P0492,2026-05-26 08:20,967
C03815,P0220,P0218,2026-02-28 01:28,845
C03816,P0148,P0128,2026-03-13 20:49,723
C03817,P0170,P0200,2026-08-27 11:36,243
C03818,P0047,P0017,2026-04-11 18:41,1075
C03819,P0484,P0472,2026-01-15 19:45,1192
C03820,P0187,P0260,2026-06-15 16:48,476
C03821,P0255,P0169,2026-07-22 17:04,794
C03822,P0214,P0220,2026-01-16 22:13,136
C03823,P0334,P0344,2026-02-26 21:53,974
C03824,P0307,P0344,2026-04-11 21:01,25
C03825,P0414,P0425,2026-03-05 06:12,1046
C03826,P0016,P0013,2026-07-19 18:38,716
C03827,P0422,P0444,2026-01-24 05:14,198
C03828,P0493,P0071,2026-07-11 06:10,959
C03829,P0258,P0269,2026-08-05 08:38,129
C03830,P0116,P0118,2026-08-16 02:18,888
C03831,P0169,P0454,2026-01-19 07:45,751
C03832,P0295,P0279,2026-01-05 01:02,861
C03833,P0205,P0213,2026-07-10 08:59,758
C03834,P0376,P0358,2026-03-04 17:36,530
C03835,P0306,P0048,2026-03-16 21:46,49
C03836,P0167,P0016,2026-08-24 12:06,335
C03837,P0135,P0142,2026-04-21 22:40,74
C03838,P0219,P0227,2026-06-08 21:00,545
C03839,P0272,P0288,2026-06-02 04:26,454
C03840,P0301,P0332,2026-08-16 17:38,658
C03841,P0111,P0119,2026-03-16 13:54,412
C03842,P0454,P0467,2026-07-02 00:33,384
C03843,P0176,P0187,2026-07-24 21:52,311
C03844,P0218,P0456,2026-01-06 21:11,326
C03845,P0374,P0372,2026-01-13 03:29,96
C03846,P0352,P0397,2026-02-11 21:06,373
C03847,P0188,P0164,2026-05-10 19:02,956
C03848,P0361,P0358,2026-07-06 23:04,1148
C03849,P0199,P0194,2026-04-19 23:40,168
C03850,P0081,P0296,2026-07-26 20:39,320
C03851,P0265,P0252,2026-08-03 05:11,875
C03852,P0036,P0009,2026-03-17 07:41,968
C03853,P0212,P0230,2026-01-11 09:39,1166
C03854,P0435,P0429,2026-03-18 04:03,839
C03855,P0145,P0143,2026-01-03 05:26,1153
C03856,P0217,P0227,2026-07-12 16:37,683
C03857,P0232,P0227,2026-01-28 18:26,59
C03858,P0229,P0210,2026-05-27 10:11,760
C03859,P0386,P0380,2026-05-16 15:35,1118
C03860,P0351,P0395,2026-05-14 10:30,978
C03861,P0028,P0006,2026-03-20 16:32,949
C03862,P0079,P0280,2026-05-05 12:33,145
C03863,P0070,P0263,2026-03-13 21:46,165
C03864,P0317,P0308,2026-08-01 00:21,421
C03865,P0039,P0331,2026-07-02 10:24,834
C03866,P0013,P0005,2026-07-13 09:30,773
C03867,P0130,P0138,2026-04-04 05:48,557
C03868,P0266,P0274,2026-05-03 12:50,56
C03869,P0456,P0490,2026-05-18 00:33,921
C03870,P0081,P0051,2026-07-16 03:23,369
C03871,P0392,P0357,2026-01-16 09:03,603
C03872,P0336,P0338,2026-06-24 14:38,796
C03873,P0142,P0119,2026-07-03 21:03,690
